"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","webgazer_data","webgazer_targets","size","target","response_answer","correct","webgazer_targets_data"
"","canvas-keyboard-response","69","419705","0.0-6.0-2.0-2.17","","","","","425","4","","[""rect_1"",""triangle""]","","","","","","","","","","","[{""x"":742,""y"":448,""t"":3},{""x"":769,""y"":444,""t"":38},{""x"":801,""y"":441,""t"":73},{""x"":806,""y"":411,""t"":105},{""x"":808,""y"":381,""t"":144},{""x"":822,""y"":381,""t"":173},{""x"":819,""y"":368,""t"":215},{""x"":818,""y"":369,""t"":242},{""x"":846,""y"":373,""t"":275},{""x"":813,""y"":359,""t"":327},{""x"":772,""y"":338,""t"":351},{""x"":746,""y"":329,""t"":378}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","rect_1","4","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804}]"
"","canvas-keyboard-response","70","420719","0.0-6.0-2.0-0.18","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","71","420842","0.0-6.0-2.0-1.18","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","72","421715","0.0-6.0-2.0-2.18","","","","","365","6","","[""triangle"",""ring_1""]","","","","","","","","","","","[{""x"":770,""y"":361,""t"":4},{""x"":783,""y"":407,""t"":43},{""x"":797,""y"":403,""t"":72},{""x"":798,""y"":417,""t"":111},{""x"":783,""y"":408,""t"":140},{""x"":772,""y"":445,""t"":179},{""x"":784,""y"":475,""t"":207},{""x"":785,""y"":482,""t"":252},{""x"":770,""y"":485,""t"":279},{""x"":880,""y"":481,""t"":310}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","ring_1","6","true","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","73","422734","0.0-6.0-2.0-0.19","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","74","422845","0.0-6.0-2.0-1.19","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","75","423866","0.0-6.0-2.0-2.19","","","","","500","5","","[""triangle"",""rect_1""]","","","","","","","","","","","[{""x"":963,""y"":526,""t"":4},{""x"":921,""y"":533,""t"":39},{""x"":845,""y"":557,""t"":74},{""x"":847,""y"":573,""t"":105},{""x"":792,""y"":580,""t"":155},{""x"":746,""y"":585,""t"":177},{""x"":766,""y"":569,""t"":207},{""x"":727,""y"":573,""t"":249},{""x"":694,""y"":575,""t"":274},{""x"":732,""y"":532,""t"":313},{""x"":823,""y"":495,""t"":344},{""x"":864,""y"":502,""t"":377},{""x"":974,""y"":471,""t"":426},{""x"":1000,""y"":471,""t"":450},{""x"":993,""y"":474,""t"":479}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","ring_1","5","true","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","76","424877","0.0-6.0-2.0-0.20","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","77","424991","0.0-6.0-2.0-1.20","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","78","425963","0.0-6.0-2.0-2.20","","","","","455","5","","[""triangle"",""ring_1""]","","","","","","","","","","","[{""x"":945,""y"":504,""t"":4},{""x"":902,""y"":530,""t"":36},{""x"":910,""y"":529,""t"":76},{""x"":877,""y"":537,""t"":105},{""x"":847,""y"":536,""t"":140},{""x"":830,""y"":549,""t"":174},{""x"":825,""y"":550,""t"":222},{""x"":777,""y"":553,""t"":245},{""x"":764,""y"":548,""t"":275},{""x"":748,""y"":520,""t"":317},{""x"":696,""y"":525,""t"":345},{""x"":686,""y"":527,""t"":377},{""x"":673,""y"":528,""t"":414}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","rect_1","5","true","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","79","426991","0.0-6.0-2.0-0.21","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","80","427111","0.0-6.0-2.0-1.21","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","81","428035","0.0-6.0-2.0-2.21","","","","","417","4","","[""rect_1"",""triangle""]","","","","","","","","","","","[{""x"":706,""y"":535,""t"":4},{""x"":742,""y"":518,""t"":38},{""x"":770,""y"":524,""t"":82},{""x"":785,""y"":543,""t"":110},{""x"":805,""y"":507,""t"":139},{""x"":821,""y"":483,""t"":190},{""x"":834,""y"":464,""t"":208},{""x"":818,""y"":462,""t"":248},{""x"":800,""y"":470,""t"":276},{""x"":777,""y"":479,""t"":320},{""x"":745,""y"":515,""t"":344},{""x"":699,""y"":496,""t"":382}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","rect_1","4","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804}]"
"","canvas-keyboard-response","82","429055","0.0-6.0-2.0-0.22","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","83","429167","0.0-6.0-2.0-1.22","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","84","430078","0.0-6.0-2.0-2.22","","","","","383","4","","[""rect"",""ring_1""]","","","","","","","","","","","[{""x"":729,""y"":511,""t"":4},{""x"":758,""y"":527,""t"":39},{""x"":743,""y"":507,""t"":80},{""x"":760,""y"":521,""t"":108},{""x"":778,""y"":498,""t"":139},{""x"":764,""y"":507,""t"":176},{""x"":762,""y"":480,""t"":208},{""x"":800,""y"":483,""t"":251},{""x"":753,""y"":483,""t"":279},{""x"":738,""y"":506,""t"":310},{""x"":708,""y"":518,""t"":350}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","rect","4","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","85","431101","0.0-6.0-2.0-0.23","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","86","431213","0.0-6.0-2.0-1.23","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","87","432126","0.0-6.0-2.0-2.23","","","","","389","4","","[""circle"",""rect_1""]","","","","","","","","","","","[{""x"":718,""y"":483,""t"":3},{""x"":714,""y"":462,""t"":38},{""x"":718,""y"":462,""t"":83},{""x"":755,""y"":477,""t"":111},{""x"":802,""y"":475,""t"":138},{""x"":806,""y"":467,""t"":181},{""x"":794,""y"":488,""t"":207},{""x"":818,""y"":469,""t"":246},{""x"":848,""y"":447,""t"":275},{""x"":913,""y"":448,""t"":310},{""x"":956,""y"":446,""t"":343}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","circle","4","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","88","433149","0.0-6.0-2.0-0.24","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","89","433263","0.0-6.0-2.0-1.24","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","90","434196","0.0-6.0-2.0-2.24","","","","","416","4","","[""triangle"",""rect_1""]","","","","","","","","","","","[{""x"":930,""y"":421,""t"":4},{""x"":909,""y"":439,""t"":40},{""x"":901,""y"":449,""t"":90},{""x"":868,""y"":435,""t"":108},{""x"":859,""y"":449,""t"":139},{""x"":833,""y"":453,""t"":190},{""x"":842,""y"":484,""t"":208},{""x"":861,""y"":487,""t"":259},{""x"":848,""y"":464,""t"":278},{""x"":809,""y"":461,""t"":310},{""x"":749,""y"":427,""t"":359},{""x"":736,""y"":441,""t"":385}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","triangle","4","true","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","91","435214","0.0-6.0-2.0-0.25","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","92","435339","0.0-6.0-2.0-1.25","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","93","436235","0.0-6.0-2.0-2.25","","","","","388","6","","[""triangle_1"",""rect""]","","","","","","","","","","","[{""x"":764,""y"":459,""t"":5},{""x"":738,""y"":469,""t"":39},{""x"":701,""y"":494,""t"":73},{""x"":705,""y"":474,""t"":106},{""x"":719,""y"":502,""t"":155},{""x"":736,""y"":491,""t"":181},{""x"":725,""y"":502,""t"":209},{""x"":722,""y"":533,""t"":242},{""x"":753,""y"":528,""t"":281},{""x"":779,""y"":527,""t"":310},{""x"":842,""y"":501,""t"":349}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","rect","6","true","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","94","437263","0.0-6.0-2.0-0.26","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","95","437372","0.0-6.0-2.0-1.26","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","96","438315","0.0-6.0-2.0-2.26","","","","","426","5","","[""rect"",""ring_1""]","","","","","","","","","","","[{""x"":871,""y"":471,""t"":3},{""x"":840,""y"":466,""t"":38},{""x"":820,""y"":460,""t"":85},{""x"":801,""y"":483,""t"":114},{""x"":815,""y"":472,""t"":140},{""x"":801,""y"":454,""t"":186},{""x"":822,""y"":456,""t"":212},{""x"":810,""y"":464,""t"":241},{""x"":784,""y"":489,""t"":285},{""x"":792,""y"":472,""t"":309},{""x"":767,""y"":443,""t"":352},{""x"":701,""y"":466,""t"":378}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","triangle","5","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","97","439342","0.0-6.0-2.0-0.27","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","98","439453","0.0-6.0-2.0-1.27","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","99","440371","0.0-6.0-2.0-2.27","","","","","389","4","","[""triangle_1"",""circle""]","","","","","","","","","","","[{""x"":680,""y"":496,""t"":4},{""x"":690,""y"":495,""t"":38},{""x"":715,""y"":499,""t"":80},{""x"":728,""y"":495,""t"":109},{""x"":746,""y"":526,""t"":139},{""x"":751,""y"":498,""t"":179},{""x"":737,""y"":478,""t"":207},{""x"":771,""y"":442,""t"":241},{""x"":708,""y"":463,""t"":296},{""x"":653,""y"":489,""t"":313},{""x"":696,""y"":460,""t"":344}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","triangle_1","4","true","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","100","441389","0.0-6.0-2.0-0.28","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","101","441503","0.0-6.0-2.0-1.28","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","102","442395","0.0-6.0-2.0-2.28","","","","","374","6","","[""triangle_1"",""circle""]","","","","","","","","","","","[{""x"":707,""y"":461,""t"":4},{""x"":750,""y"":455,""t"":38},{""x"":802,""y"":432,""t"":84},{""x"":824,""y"":421,""t"":109},{""x"":831,""y"":424,""t"":140},{""x"":815,""y"":394,""t"":190},{""x"":825,""y"":414,""t"":208},{""x"":787,""y"":456,""t"":260},{""x"":791,""y"":473,""t"":284},{""x"":785,""y"":446,""t"":310}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","circle","6","true","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","103","443421","0.0-6.0-2.0-0.29","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","104","443534","0.0-6.0-2.0-1.29","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","105","444508","0.0-6.0-2.0-2.29","","","","","460","5","","[""triangle_1"",""circle""]","","","","","","","","","","","[{""x"":793,""y"":424,""t"":3},{""x"":758,""y"":437,""t"":38},{""x"":765,""y"":465,""t"":82},{""x"":773,""y"":465,""t"":111},{""x"":759,""y"":451,""t"":138},{""x"":758,""y"":435,""t"":176},{""x"":774,""y"":422,""t"":205},{""x"":769,""y"":440,""t"":241},{""x"":731,""y"":434,""t"":284},{""x"":715,""y"":481,""t"":311},{""x"":697,""y"":498,""t"":344},{""x"":783,""y"":466,""t"":382},{""x"":830,""y"":425,""t"":412}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","rect_1","5","true","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","106","445536","0.0-6.0-2.0-0.30","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","107","445646","0.0-6.0-2.0-1.30","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","108","446636","0.0-6.0-2.0-2.30","","","","","471","6","","[""rect"",""triangle_1""]","","","","","","","","","","","[{""x"":835,""y"":460,""t"":4},{""x"":836,""y"":471,""t"":39},{""x"":827,""y"":458,""t"":85},{""x"":808,""y"":451,""t"":114},{""x"":770,""y"":459,""t"":142},{""x"":748,""y"":458,""t"":174},{""x"":776,""y"":450,""t"":216},{""x"":757,""y"":461,""t"":242},{""x"":781,""y"":428,""t"":281},{""x"":757,""y"":391,""t"":309},{""x"":765,""y"":389,""t"":348},{""x"":762,""y"":436,""t"":377},{""x"":790,""y"":478,""t"":422},{""x"":832,""y"":497,""t"":450}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","triangle_1","6","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804}]"
"","canvas-keyboard-response","109","447645","0.0-6.0-2.0-0.31","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","110","447756","0.0-6.0-2.0-1.31","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","111","448747","0.0-6.0-2.0-2.31","","","","","471","5","","[""rect_1"",""triangle""]","","","","","","","","","","","[{""x"":833,""y"":506,""t"":3},{""x"":821,""y"":484,""t"":38},{""x"":817,""y"":487,""t"":75},{""x"":813,""y"":489,""t"":104},{""x"":777,""y"":465,""t"":140},{""x"":796,""y"":445,""t"":193},{""x"":771,""y"":439,""t"":217},{""x"":772,""y"":427,""t"":240},{""x"":738,""y"":433,""t"":283},{""x"":737,""y"":439,""t"":310},{""x"":772,""y"":437,""t"":348},{""x"":802,""y"":435,""t"":376},{""x"":852,""y"":459,""t"":412}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","circle","5","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804}]"
"","canvas-keyboard-response","112","449775","0.0-6.0-2.0-0.32","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","113","449886","0.0-6.0-2.0-1.32","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
